id_str,lang,created_ts,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,text,user.id_str,user.screen_name,user.friends_count,user.statuses_count,user.followers_count,user.favourites_count,user.utc_offset,user.time_zone,user.created_ts,codes.0.first_code,codes.0.second_code.0,codes.0.second_code.1,codes.0.second_code.2,codes.0.second_code.3,geo.coordinates.0,geo.coordinates.1,entities.user_mentions.0.id_str,entities.user_mentions.0.screen_name,entities.user_mentions.1.id_str,entities.user_mentions.1.screen_name,entities.user_mentions.2.id_str,entities.user_mentions.2.screen_name,entities.user_mentions.3.id_str,entities.user_mentions.3.screen_name,entities.user_mentions.4.id_str,entities.user_mentions.4.screen_name,entities.user_mentions.5.id_str,entities.user_mentions.5.screen_name,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.hashtags.3.text,entities.hashtags.4.text,entities.hashtags.5.text,entities.urls.0.display_url,entities.urls.0.expanded_url,entities.urls.1.display_url,entities.urls.1.expanded_url,entities.urls.2.display_url,entities.urls.2.expanded_url,retweeted_status.id_str,retweeted_status.created_at,retweeted_status.text,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.user.screen_name,retweeted_status.user.id_str,retweeted_status.user.time_zone,retweeted_status.user.friends_count,retweeted_status.user.statuses_count,retweeted_status.user.followers_count
5.44333E+17,en,2014-12-15T03:26:59Z,,,,RT @davidwebbshow: Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http:/â€_,39189100,KrisWilliams81,340,33311,145542,17740,-18000,Eastern Time (US & Canada),2009-05-11T04:09:53Z,Affirm,Adjudicate,,,,,,24295482,davidwebbshow,,,,,,,,,,,,,,,,,fb.me/7nuc6jUXf,http://fb.me/7nuc6jUXf,,,,,5.44332E+17,Mon Dec 15 03:22:23 +0000 2014,Breaking News: ISIS style flag in window - A man is holding several people hostage at Martin Place cafe in Sydney http://t.co/UBBS1XFPki,4,1,davidwebbshow,24295482,Eastern Time (US & Canada),958,59024,42295
5.44333E+17,en,2014-12-15T03:27:04Z,,,,RT @suhasinih: Atleast 12 taken hostage at a cafe in Sydney. Hostages made to show isis-style flag. http://t.co/MIfHR84sRG,60287569,GopalSParashari,105,1042,49,15,19800,New Delhi,2009-07-26T11:35:06Z,Affirm,Adjudicate,,,,,,25966181,suhasinih,,,,,,,,,,,,,,,,,ww2.nationalpost.com/m/wp/blog.htmlâ€_,http://ww2.nationalpost.com/m/wp/blog.html?b=news.nationalpost.com/2014/12/14/man-takes-several-hostages-at-lindt-chocolate-shop-in-sydney-report,,,,,5.44305E+17,Mon Dec 15 01:35:41 +0000 2014,Atleast 12 taken hostage at a cafe in Sydney. Hostages made to show isis-style flag. http://t.co/MIfHR84sRG,15,4,suhasinih,25966181,Asia/Katmandu,837,13155,194870
5.44333E+17,en,2014-12-15T03:27:06Z,,,,"RT @PzFeed: SYDNEY ATTACK
- Hostages at Sydney cafe
- Up to 20 hostages
- Up to 2 gunmen
- Hostages seen holding ISIS flag
DEVELOPING..",76863259,iswets,514,29413,369,1046,-18000,Indiana (East),2009-09-24T05:17:30Z,Affirm,,,,,,,292777349,PzFeed,,,,,,,,,,,,,,,,,,,,,,,5.44275E+17,Sun Dec 14 23:37:59 +0000 2014,"SYDNEY ATTACK
- Hostages at Sydney cafe
- Up to 20 hostages
- Up to 2 gunmen
- Hostages seen holding ISIS flag
DEVELOPING..",820,176,PzFeed,292777349,Eastern Time (US & Canada),3541,21676,201047
5.44333E+17,en,2014-12-15T03:27:15Z,,,,"RT @antloewenstein: Just spoke live to @AJEnglish about #SydneySiege, how little we know, it ain't the #ISIS flag, don't rush to judgement,â€_",196149207,claireeeeehhh,334,49402,2451,9,28800,Perth,2010-09-28T13:10:55Z,Deny,,,,,,,45510215,antloewenstein,4970411,AJEnglish,,,,,,,,,SydneySiege,ISIS,,,,,,,,,,,5.44294E+17,Mon Dec 15 00:54:29 +0000 2014,"Just spoke live to @AJEnglish about #SydneySiege, how little we know, it ain't the #ISIS flag, don't rush to judgement, remain calm",42,17,antloewenstein,45510215,Sydney,2098,69763,13732
5.44333E+17,en,2014-12-15T03:27:23Z,,,,"You know, if you write the word UBER in Arabic it looks a lot like an ISIS flag. #sydneysiege",35589929,scottsues,446,22354,1386,2304,36000,Brisbane,2009-04-26T22:52:01Z,Unrelated,Adjudicate,,,,,,,,,,,,,,,,,,sydneysiege,,,,,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:27:25Z,,,,RT @chinaorgcn: BREAKING: Gunmen hold 40 hostages at a busy cafe in #Sydney. #ISIS flag is seen from window. http://t.co/Oesdq3fQlO http://â€_,1201204830,Robertor2A,190,2177,70,201,,,2013-02-20T14:19:52Z,Affirm,,,,,,,147491390,chinaorgcn,,,,,,,,,,,Sydney,ISIS,,,,,on.china.cn/13oxbUl,http://on.china.cn/13oxbUl,,,,,5.44308E+17,Mon Dec 15 01:48:41 +0000 2014,BREAKING: Gunmen hold 40 hostages at a busy cafe in #Sydney. #ISIS flag is seen from window. http://t.co/Oesdq3fQlO http://t.co/PNU80gXpGg,6,5,chinaorgcn,147491390,Beijing,832,7603,129794
5.44333E+17,en,2014-12-15T03:27:29Z,DailyMailAU,5.44273E+17,1960878613,â€œ@DailyMailAU: SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/Bxe4bK8PAAâ€ù ITS NOT ISIS GET UR SHIT RIGHT,2302371967,makeshiftmgc,530,9026,398,2129,-14400,Atlantic Time (Canada),2014-01-21T02:43:17Z,Deny,,,,,,,1960878613,DailyMailAU,,,,,,,,,,,,,,,,,dailym.ai/134wluW,http://dailym.ai/134wluW,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:27:31Z,,,,The flag looks more like Al-Nusra than ISIS. #sydneysiege,2461452080,_HankRearden,3982,15475,4174,10752,,,2014-04-24T13:09:22Z,Deny,Uncertainty,Adjudicate,,,,,,,,,,,,,,,,,sydneysiege,,,,,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:27:35Z,,,,"RT @scottsues: You know, if you write the word UBER in Arabic it looks a lot like an ISIS flag. #sydneysiege",22899978,jeremysear,1020,73450,2759,23,39600,Melbourne,2009-03-05T09:08:29Z,Unrelated,Adjudicate,,,,,,35589929,scottsues,,,,,,,,,,,sydneysiege,,,,,,,,,,,,5.44333E+17,Mon Dec 15 03:27:23 +0000 2014,"You know, if you write the word UBER in Arabic it looks a lot like an ISIS flag. #sydneysiege",1,0,scottsues,35589929,Brisbane,446,22355,1386
5.44333E+17,en,2014-12-15T03:27:45Z,,,,"RT @drewpybell: Hostages held in Sydney cafe, forced to hold Islamic flag in window. #Tcot #ISIS http://t.co/i0ZEFNDQzN",22558532,Jeffrey_L_Watts,4112,20769,4380,4212,-21600,Central Time (US & Canada),2009-03-03T00:24:46Z,Affirm,Implicit,,,,,,500935072,drewpybell,,,,,,,,,,,Tcot,ISIS,,,,,news.yahoo.com/hostages-held-â€_,http://news.yahoo.com/hostages-held-sydney-cafe-islamic-flag-seen-window-004215441.html?soc_src=mediacontentstory&soc_trk=tw,,,,,5.44333E+17,Mon Dec 15 03:26:49 +0000 2014,"Hostages held in Sydney cafe, forced to hold Islamic flag in window. #Tcot #ISIS http://t.co/i0ZEFNDQzN",1,0,drewpybell,500935072,Eastern Time (US & Canada),2292,9487,2713
5.44333E+17,en,2014-12-15T03:27:48Z,,,,"Up to 50 hostages being help in chocolate shop in Sydney CBD, they are holding up an ISIS flag, doesn't look good :(",181089644,jlynx1,222,20763,186,7757,39600,Melbourne,2010-08-21T07:06:31Z,Affirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:27:52Z,richardsyrett,5.44329E+17,26563557,"@richardsyrett  maybe Jabhat al-Nusra use this flag in Syria, but in Sydney this flag is associated with Hizb ut Tahir #sydneysiege #isis",14856506,muchfree,88,34,22,9,-36000,Hawaii,2008-05-21T13:45:59Z,Deny,Implicit,Adjudicate,,,,,26563557,richardsyrett,,,,,,,,,,,sydneysiege,isis,,,,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:27:55Z,,,,RT @BJPLucknowBJP: The Lindt where suspected #ISIS Flag is hung and about 50 people hostage #SydneySiege #SydneyHostages http://t.co/7GXMbaâ€_,2778590810,BJPINDIA7,233,3033,171,3020,,,2014-08-29T14:42:37Z,Affirm,Uncertainty,,,,,,1642473805,BJPLucknowBJP,,,,,,,,,,,ISIS,SydneySiege,SydneyHostages,,,,,,,,,,5.44318E+17,Mon Dec 15 02:27:46 +0000 2014,The Lindt where suspected #ISIS Flag is hung and about 50 people hostage #SydneySiege #SydneyHostages http://t.co/7GXMbalO0p,7,4,BJPLucknowBJP,1642473805,Chennai,552,64555,30423
5.44333E+17,en,2014-12-15T03:28:03Z,,,,White writing on a black flag is ISIS Imagery now. No one write white on black anymore. #sydneysiege #ABCNews24,396335634,CrowMS,115,853,15,592,,,2011-10-23T03:43:21Z,Deny,Implicit,,,,,,,,,,,,,,,,,,sydneysiege,ABCNews24,,,,,,,,,,,,,,,,,,,,,
5.44333E+17,en,2014-12-15T03:28:05Z,,,,"Up to 50 hostages being held in chocolate shop in Sydney CBD, they are holding up an ISIS flag, doesn't look good :(",181089644,jlynx1,222,20764,186,7757,39600,Melbourne,2010-08-21T07:06:31Z,Affirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
